day,market-price,hash-rate,fees-usd-per-transaction
176,0.23,0.0927625000746101,6.7473578028169e-05
177,0.23,0.105974736816725,4.49171726190476e-05
178,0.25,0.11328333935581,4.62698764607679e-05
179,0.26,0.0968389836428695,0.000193684579787234
180,0.25,0.108001742450377,1.56353807205453e-05
181,0.27,0.121681963160758,1.16941582530949e-05
182,0.3,0.128162067707781,4.62193221221221e-05
183,0.3,0.121596943772684,1.99370409233998e-05
184,0.32,0.12321823635632,0.000139095001531531
185,0.36,0.149969563986311,0.000296470588235294
186,0.4,0.158561467414078,0.000260571428571429
187,0.38,0.163144168784427,0.000100007101244813
188,0.44,0.142980282754891,0.000186705178947368
189,0.45,0.164136211725285,0.000399647186297071
190,0.92,0.177267108663308,0.000304443382704252
191,0.92,0.191492247012833,0.000101522842639594
192,0.97,0.244256346380359,7.45135565949485e-05
193,1.08,0.240379261517179,0.000289034662325581
194,1.05,0.391485054897639,0.000341805247225025
195,0.88,0.384235331658794,0.00143512545527678
196,1,0.454920133237534,0.000489174436858006
197,0.97,0.467009518958862,0.000511781338360038
198,0.92,0.746109882360313,0.000693633510371442
199,0.88,0.450719122534764,0.00306209517393526
200,0.91,0.443144011231659,0.0013387269681742
201,0.87,0.522682679914265,0.00166666666666667
202,0.79,0.477232012095633,0.00188896272434422
203,0.89,0.483475502411536,0.00191915753029429
204,0.8,0.53490906649787,0.00157560185187684
205,0.8,0.572627013494514,0.00103747274313127
206,0.75,0.663134715812337,0.00211408906527415
207,0.76,0.630387322438889,0.00632900560676403
208,0.98,0.552612263176948,0.00558613314301076
209,1.2,0.647277934068425,0.00569585608475094
210,1.38,0.78040601979881,0.00616142790670076
211,1.78,0.872218492716317,0.0138096748196627
212,4.14,1.06853945167215,0.0348197331456419
213,3.56,1.24299487235332,0.0267335705725191
214,3.91,1.35748124217533,0.0211819109502694
215,6.55,1.57286756773456,0.0263185721753142
216,8.47,2.03455506274122,0.0291829382612738
217,6.98,2.58473318607827,0.0549658951659857
218,7.27,3.5433900954688,0.0831881354652899
219,8.68,3.73988894768231,0.103034036465833
220,9.67,4.10739248589387,0.0500077042265573
221,19.05,7.04978032426183,0.0334357925281069
222,32.34,6.37300141313269,0.0242966097743637
223,23.66,6.34480229183565,0.0331274693441179
224,18.87,8.80591615374559,0.0310209625038457
225,15.39,11.7702839678778,0.0248340148385208
226,17.58,10.6268031804332,0.0225996207122974
227,17.35,12.4093637139252,0.0217267492363699
228,15.74,11.2438433651035,0.0212912701283575
229,16.1,11.4216858394628,0.0209944340730063
230,15.07,11.188590210086,0.0137208418145998
231,14.25,12.3540683569699,0.0126220969295596
232,14.54,12.0198487388041,0.0139578239911193
233,13.93,14.7936599862205,0.0106120870338785
234,14.1,14.0371660096524,0.00930126626641998
235,14.58,16.431116869293,0.01316820128
236,11.5,12.9571093026425,0.0118283541246329
237,9.66,12.4876488206627,0.00965587839906486
238,9.93,12.0181883386829,0.00791264714139286
239,11.36,11.5792819314549,0.007318637406508
240,11.75,13.0154719384571,0.0118821362213255
241,11.3,11.4895200560173,0.0056955817441371
242,9.48,11.2202344297044,0.00585038728017354
243,8.46,14.3165311122368,0.00445995745296833
244,8.27,13.2560473261452,0.00474582203561442
245,6.76,12.6374317842584,0.00650729582436399
246,6.19,13.2639252302093,0.00371165574206415
247,5.02,14.5728652200325,0.00330501886370302
248,6.18,13.0893998982328,0.0067982198471359
249,5.49,11.954985240386,0.00249038962077041
250,4.94,10.3292040558972,0.0023264618600908
251,5.06,10.9170449371271,0.00204273790759658
252,4.79,10.83306766838,0.00157372113496285
253,4.16,9.99329498090868,0.00175696055007587
254,4.01,8.97708003840482,0.0024684316811186
255,2.59,7.51739222728209,0.00158640408280825
256,3.32,8.97708003840482,0.00190156054061434
257,3.1,7.44440783672595,0.00128272038891187
258,3.38,8.73436486000387,0.00134481311959925
259,3.22,8.97366252740123,0.0015704111157917
260,3.19,10.1103264475387,0.00144390611556171
261,3.11,8.79418927685321,0.00127489906991934
262,2.6,8.59551078000283,0.00221335737599
263,2.45,8.00271693310608,0.00120519724302521
264,2.48,7.70632000965771,0.00165600028680799
265,2.64,8.23983447186478,0.00249727932436182
266,3.14,8.132965581692,0.00214693617424586
267,3.06,7.97030627005816,0.00368530136961126
268,3.12,7.86186672896894,0.00317889886722968
269,3.26,7.06232384270858,0.00321753748426869
270,3.36,8.67000731909753,0.00481462537019398
271,3.98,8.72742458611142,0.00692278842724458
272,4.25,9.1680048812832,0.005256199390065
273,4.47,9.28332569739997,0.0122106856114532
274,5.37,8.87970284099127,0.011215684695858
275,7.06,9.28332569739997,0.00373803389061852
276,7.1,10.3211337404744,0.00803660102662952
277,7.04,9.82372970478891,0.0266239195041328
278,6.37,8.58021961557513,0.00579391430914084
279,6.47,8.77601647007213,0.00524673196874579
280,5.7,10.076167058231,0.00295978064665599
281,5.65,8.77601647007213,0.00358521980927793
282,5.99,9.3272398828152,0.00194793327510217
283,5.84,9.87590105239257,0.00290676695192034
284,5.82,10.0816489909841,0.00407625343198375
285,4.74,9.73873575999822,0.00306006751383819
286,4.5,8.75729367404835,0.00354280144935134
287,5.17,11.42553159036,0.0038314948728942
288,4.98,12.7254423701015,0.00368561258189851
289,4.81,9.67397724650567,0.00285841095652174
290,5.05,11.6087726958068,0.00241843368766971
291,4.98,12.5761704204574,0.0022847586474259
292,5.44,10.6507281967033,0.00306691172199947
293,5.23,11.0231312805041,0.00351834814395522
294,4.81,12.810666082748,0.00292819186834343
295,4.77,11.8424180648659,0.00343508191750292
296,4.94,12.1284618185812,0.00248716829678092
297,4.96,9.62191304274106,0.00382683091793472
298,4.8,12.209318230705,0.0033047074848818
299,4.97,9.88325160797756,0.00452987795892365
300,4.99,11.1382676851811,0.00330873306749572
301,5.24,11.5304602093072,0.00310352337982849
302,5.19,10.8245136658802,0.0040404769061765
303,5.09,12.4487382935262,0.00395708740014978
304,5.18,12.4487382935262,0.00350393134084231
305,5.1,12.8237002903192,0.00318169656261854
306,5.1,10.5974601790129,0.00346341998617539
307,5.05,11.2867258817129,0.00291386844753145
308,5.13,12.5790990742755,0.00290137225369002
309,5.13,10.4251437533379,0.00380366653302721
310,5.15,12.9712135181187,0.00349666449380363
311,5.18,11.5475437417398,0.00368843682094403
312,5.27,11.9430075685117,0.00449158129614607
313,5.56,11.7057292724486,0.00594870416869192
314,5.58,11.0180276735338,0.00383613551041943
315,6.27,12.5920316268957,0.00410167063182198
316,6.56,11.6726201299773,0.00388527485808709
317,6.64,12.0159324867414,0.00373728132708929
318,6.58,11.5867920407863,0.00395941647317904
319,6.71,13.8183223597526,0.00520308793563397
320,6.76,13.3209874109609,0.00899126958891192
321,6.98,13.1468568565692,0.00510594329764756
322,7.85,12.9727263021776,0.00515820392473789
323,9.47,14.009601065922,0.00643751931012949
324,9.53,12.8962552858487,0.00859177045888536
325,8.8,16.5146290710868,0.00656469457223393
326,8.95,18.730041758676,0.00619409962154787
327,10.12,17.5151201310862,0.0108228084705332
328,11.23,15.0852768759066,0.00600066609046735
329,11.6,15.996468096599,0.00728960677571338
330,12.3,18.623360014449,0.00811010340586547
331,14.48,17.2075490191985,0.00933308937929408
332,10.26,17.9699087858719,0.00581280989147287
333,10.99,18.0774253068439,0.00782834156555245
334,10.91,17.3494752944877,0.00648595699696678
335,10.52,15.5296002635974,0.0080884479903386
336,11.27,18.7490590191164,0.00870041549951799
337,11.24,18.8829808692529,0.00740233382119438
338,11.84,20.0882775204818,0.0071182496347068
339,12.63,20.9294479443629,0.0470157822571074
340,12.28,22.2108427164667,0.008702204032311
341,12.46,23.3498602916702,0.00871599494769231
342,12.58,19.3632987784582,0.00836445061844704
343,12.97,21.5621828335442,0.006896761019433
344,12.3,22.6251073394231,0.00771147658599023
345,12.1,20.9547974016134,0.00760317484708818
346,11.98,23.672520961597,0.00960255548664044
347,11.8,25.3525063201619,0.00829000657345792
348,11.56,24.5888766117233,0.0082774032069301
349,10.93,24.4748066399431,0.00849897146579942
350,11.06,23.4892439564555,0.00934752783286603
351,10.97,25.7888902179266,0.00923052754822921
352,10.95,21.6823790367281,0.00991676032884062
353,11.07,22.7748759110447,0.00987204352859298
354,11.82,20.5978657136654,0.010307275612701
355,12.32,24.2820368169227,0.0102029365437445
356,12.62,25.9842619294715,0.0111255927162898
357,12.66,27.3518546626016,0.0104094258134614
358,13.09,20.5138909969512,0.0105064236462853
359,13.55,22.2233819133638,0.0117436864161473
360,13.8,22.7844398482441,0.0109708606599507
361,13.63,21.1091133888144,0.0109608767532217
362,13.7,20.2714501590996,0.0106428037896036
363,13.45,20.6065154509855,0.0116965578666072
364,13.65,19.8478843099254,0.0114438715569237
365,13.52,23.1064921817042,0.0110765131525097
366,13.54,21.0328326269359,0.0125427309545425
367,13.99,23.5842539588777,0.0171244061517865
368,14.31,24.8765418470353,0.0150427661199011
369,15.53,20.1919982524637,0.0187323565850532
370,17.13,20.6766062105229,0.0165516050528711
371,18.54,22.1367933340868,0.018099016970725
372,19.78,21.3989002229506,0.0238203115980996
373,21,24.3504726674955,0.025730181426796
374,21.53,24.0979857085511,0.0272268169762672
375,23.97,25.8890522139163,0.0294136012373248
376,27.2,28.6570640858445,0.0350883589691011
377,26.98,30.1278002487238,0.032916287296783
378,30.52,29.4018291583931,0.0412328572317219
379,31.2,36.8430328342827,0.0410316788455986
380,34.25,33.0035006440194,0.0421990574195824
381,42,33.0035006440194,0.0595714476491046
382,45.6,40.3858626301816,0.0663651538781816
383,46.86,40.9662339897429,0.0845294428483872
384,52.12,47.472635858702,0.129504700325116
385,70.25,50.6053478696824,0.107390119842141
386,78.79,41.9392675675285,0.23114616918827
387,92.5,52.2576587944602,0.0958462881516256
388,131,53.2562127841633,0.0850820030312765
389,163.3,64.4611452380131,0.116046798954834
390,124.9,65.9868528176111,0.104185604219566
391,68.1,69.8011217666059,0.138944990511213
392,118.92,64.6866278222469,0.0882780409312756
393,142.5,78.0700680613325,0.114359966117534
394,128.5,74.501150664243,0.0991490795202318
395,117,72.1289139986682,0.144495336843229
396,115.98,81.6459234846036,0.108583067293712
397,112.69,83.649504429011,0.110179275524608
398,117.99,81.7498729685886,0.123768732451994
399,123.32,81.7498729685886,0.0977666209275395
400,122.7,92.3161830801749,0.12841093512302
401,131.99,97.2680490550696,0.0872556898272874
402,132.3,102.101244039172,0.102055467110124
403,122.42,126.267218959687,0.0801347719968874
404,118.97,124.897393540757,0.101583520261331
405,106.1,136.533796665672,0.0779825948346501
406,99.98,136.533796665672,0.0632844444759075
407,107.39,120.169967894673,0.0940124834437161
408,108.35,169.1993147957,0.0429215594680662
409,104,159.585717364126,0.0712364348592639
410,97.25,162.269499322626,0.0575719977768515
411,80.04,187.723538432058,0.0516997752084572
412,76.49,213.177577541489,0.0513291240305339
413,93.99,196.385104274522,0.0815387642597685
414,97.05,219.795249154928,0.12028046654104
415,89.39,253.609902871071,0.0728909439191163
416,94.51,212.869496544479,0.088395164997768
417,98.7,257.929462966303,0.0528744583338252
418,104.62,295.220469660226,0.064471653220347
419,106.72,351.314048013107,0.0554516487358518
420,102.8,369.902092881525,0.0580278768988104
421,109.35,388.972530725659,0.469926121545627
422,99.71,497.581743850356,0.0685870321884277
423,110.43,525.365496045046,0.0655757843543554
424,113.28,532.757874562586,0.0627444495575921
425,118.5,634.079924326022,0.0593857241370146
426,130.09,604.663845362444,0.547404142501594
427,117.61,704.398591759124,0.0626294371328003
428,122.02,868.614214377815,0.0694933960173622
429,124.05,1024.57958056223,0.0792866499941141
430,127.12,1091.76512682861,0.0632947317896417
431,122.93,1237.33381040575,0.0887867162880023
432,124.65,1302.02028851433,0.0552511732882084
433,126.25,1449.97713948187,0.0919856280628522
434,121.94,1560.94477770752,0.104958991453569
435,124.12,1721.88761457957,0.153003213161403
436,127.59,2154.71182370886,0.339465327556889
437,138.19,2382.30967540873,0.104032900180402
438,186.12,2675.10751260981,0.229656493789353
439,195.33,3194.15822401171,0.524911040204235
440,206.9,3051.00854399733,0.131266075070065
441,203,4216.99907036574,0.123717449111243
442,252.59,4114.54971624979,0.176809875421111
443,330,4266.94044648126,0.235418568068339
444,393,4292.33890151984,0.294945814374711
445,475,4968.79792970165,0.265611398926719
446,716.77,5029.39302640533,0.268485628302687
447,814.56,4968.79792970165,0.234795086745569
448,1133.95,5626.47303819572,0.202115181716003
449,1050.21,6224.28579850402,0.155331217027647
450,705.91,6294.61671148146,0.128865833255069
451,876.88,7495.62480414846,0.174230824463875
452,862.98,8714.79269397984,0.153666825842968
453,685.3,9121.1819905903,0.176457459483311
454,659.99,9744.8657343946,0.225079067407487
455,723.98,9627.45771349828,0.187014512809256
456,732,11740.802089632,0.222981458937759
457,828.74,12692.3566721614,0.189946275137401
458,823.3,12762.8697647845,0.214424320922282
459,844.04,18058.6488747028,0.1671571163145
460,817.15,13610.7058021159,0.19186648369227
461,827.81,15300.924169699,0.162044022004831
462,780.02,16903.7992186766,0.135470089636243
463,785.6,17230.9695261348,0.168329985576642
464,817.08,19412.1049091899,0.127645964406312
465,781,21761.8906024157,0.131492361288222
466,687.37,19937.5404920335,0.124961481002732
467,610,24889.3479344994,0.138960249505973
468,629.96,25980.5116973035,0.139569980040297
469,579.5,25513.79591831,0.11315840225031
470,559.52,28158.5186659398,0.133539378263614
471,567.48,28262.4181718192,0.128160355667627
472,670.7,30728.2667371457,0.118037152243078
473,639.9,31297.3087137595,0.102299314664645
474,641.01,29367.8475506144,0.0871063005107202
475,624.71,30635.5244233027,0.0878237793245578
476,572.89,37185.1882655261,0.0869690443044868
477,585.79,39324.9976022039,0.134398335124078
478,490,37084.9660932176,0.0843475301870831
479,439.12,51769.6170965723,0.11840759224542
480,458,44415.1321567057,0.106010706536877
481,369,45327.7718585558,0.0935247447835335
482,459.64,59321.5806202576,0.0853103982324042
483,482.11,56547.9844196814,0.0864505630306547
484,488.52,60711.0262174494,0.0830486308478886
485,461.48,57935.6650189374,0.0841673001667795
486,452.03,66817.8858733963,0.07665774661264
487,436.75,49715.688893896,0.0795297734172768
488,437.61,66022.4348510939,0.0913551564146893
489,442.45,74817.9710179175,0.103492676110495
490,449.12,80539.3452722289,0.114196791359835
491,488.12,78338.8167128784,0.123480539262342
492,527.91,78483.2567556605,0.122085559737951
493,581,68088.1234105399,0.126067783305285
494,630.71,93036.4434388293,0.103627319046613
495,661.48,86494.3621241971,0.11015883576419
496,648.81,103442.581729614,0.101562266430061
497,591.55,102858.16036391,0.100286422669921
498,608,113768.842858603,0.122237484450598
499,590.96,129161.098068884,0.111529653068329
500,560.76,114438.071346006,0.106613108584991
501,599.99,104506.281189491,0.117780412755663
502,645.35,133768.039922549,0.115084232123661
503,624.35,135440.140421581,0.106917436586578
504,634,137948.291170128,0.0935741623575963
505,624.07,142195.843578748,0.0973284690832916
506,630,146504.80853568,0.0943918362895268
507,620.43,128407.155716566,0.0916525153782596
508,593.68,126669.524399822,0.0955031829021396
509,582.04,142503.2149498,0.0829250771660821
510,588.5,122943.950152769,0.0807220173331684
511,588.98,169672.521356757,0.0765414883223648
512,569.01,153980.265046305,0.0788239107748938
513,523.88,161826.393201531,0.0764801796327201
514,518.82,199134.596112222,0.0744988261621093
515,508.03,158833.546899034,0.0763623246201214
516,506.61,196763.946158505,0.0744094621263816
517,476.36,194978.303194365,0.0766645782528853
518,485.91,229065.419137436,0.0632812261563647
519,473.35,212703.603484762,0.0723859200065374
520,476.92,252083.49301791,0.0684575525765313
521,453.9,274326.15416655,0.059695098303997
522,401.15,232806.520022423,0.0521297163564116
523,410.19,260177.353092678,0.0580422732330872
524,373.87,261900.381921106,0.0634373639144449
525,358.9,246393.122465251,0.0596513550885422
526,334.06,225716.776524111,0.0611193223939248
527,361.95,257517.457245351,0.0549379316976751
528,394.84,260997.422883802,0.0501087763175822
529,389.44,240117.629053098,0.0586242913060206
530,357.2,291583.508500603,0.0554518472907261
531,350.9,268328.382055769,0.0570512930472887
532,337.79,286216.940859487,0.0612457632019921
533,330.23,314993.428436733,0.0577354919543559
534,346.94,273650.540954412,0.0544554781340861
535,420.19,287431.503448519,0.051724655495915
536,389.87,299243.757014897,0.0534984251534935
537,356.47,248412.346336535,0.0500143798810615
538,374.58,256425.647831262,0.0505403466649296
539,376.98,302502.131425942,0.047963303634306
540,379.62,242402.37021549,0.0520011249421768
541,375.05,242631.420394883,0.0473836204620792
542,348.79,288373.409485721,0.0442929191264104
543,357.8,304283.666560796,0.055145139121954
544,312.26,243219.983474761,0.0468875501967841
545,331.98,317755.139700897,0.0399340134378437
546,329.94,313832.236741627,0.0415633230745816
547,311,313142.288941348,0.0320872224209635
548,285.09,335365.290092025,0.0323580963604058
549,297.99,272736.832303755,0.0320030300966465
550,269.68,358478.281006871,0.037643013374949
551,210.21,325690.633353804,0.0322469489908751
552,216.01,262301.18122454,0.0342858827007987
553,233.71,264487.024401411,0.0304285323944717
554,263.52,324166.338971824,0.0325823526792473
555,219.25,348786.567248165,0.0415927206649566
556,226.71,301597.796385178,0.0343597749934179
557,223.93,342533.060667745,0.0336719226059963
558,222.33,309384.699957963,0.0331732315963807
559,234.5,342533.060667745,0.0387309898930831
560,245.78,304964.918529992,0.0387714138726647
561,239.94,362028.097735547,0.046705926370553
562,253.5,348103.940130333,0.0402198510203431
563,270.06,264558.994499053,0.0396289050841647
564,275,311208.023870146,0.0446799504910276
565,294.9,327711.479681442,0.0347746068827421
566,289.28,337142.025859325,0.0351223016387789
567,262.1,337142.025859325,0.0397998599669879
568,245,385508.770219478,0.0368336247301047
569,252.96,350673.640380369,0.038232087126216
570,246.49,341384.272423273,0.0313389983270338
571,260.52,317081.150318859,0.0337420792653557
572,243,349035.064692078,0.0337935648001038
573,223.01,388362.959305269,0.0324427158700474
574,222.64,326913.123972157,0.0339241039215285
575,235.85,338442.961883245,0.0333096713292038
576,226.29,352643.365878346,0.0416849824297872
577,225.62,314775.62189141,0.0325316556529031
578,239.47,312624.333322854,0.0356518448590341
579,237.16,350518.191907442,0.0348239176272245
580,240.95,374201.85352281,0.0389016290980842
581,237.37,303150.868676707,0.031707039196825
582,231.4,344525.13582465,0.0318859136003915
583,237.76,342098.902473773,0.0345988034868676
584,235.31,320262.802315872,0.0327031266416191
585,228.34,332393.969070261,0.035943834429434
586,222.88,335928.179909096,0.0550128624495425
587,227.66,383242.008065307,0.0367738255406973
588,229.6,373779.242434065,0.0384067143399676
589,249.98,350771.513242293,0.0384138164008471
590,244.75,301367.074757463,0.0469749847180787
591,240.2,395235.50787864,0.056678367285227
592,248.57,336442.885099528,0.0622213124240014
593,254.68,397837.572161486,0.0567826226285965
594,268.53,363456.547406789,0.0537689085438433
595,284.92,356089.184959354,0.0571505150943574
596,287.92,391009.070859764,0.0797083847445257
597,276.74,363079.851512638,0.0564134399661879
598,277.97,378313.971156525,0.0772123447477451
599,292.82,402809.137596422,0.0646602172586436
600,288.45,361228.839521953,0.0568734747466381
601,281.12,374222.682670224,0.0546184586278377
602,279.32,411296.569970398,0.0493210557615927
603,270.98,322225.975199739,0.0454173107771306
604,261.43,385099.336214322,0.0456586408498671
605,226.25,406057.123219183,0.0497415788037366
606,228.14,423446.540478744,0.0567560773307775
607,225.11,401869.646696388,0.0500941956233154
608,230.25,409960.981864772,0.0398271234172223
609,230.73,427538.389387399,0.0441442343139122
610,244.21,399224.588765717,0.0447289741290077
611,234.73,396393.208703549,0.0479099017380485
612,228.33,399224.588765717,0.0498799221709168
613,230.16,389344.072709366,0.0443365253742919
614,234,477831.361961494,0.0491683327380611
615,239.14,510276.701353941,0.0460681103328383
616,237.77,459502.348135243,0.0534780421752839
617,246.8,408110.638146433,0.0509400973781375
618,245.72,453456.264607148,0.0546435515440761
619,252.47,493327.875053937,0.0654282040349179
620,261.04,502407.529196034,0.066502087117321
621,274.35,466088.912627646,0.0722930646907203
622,286.69,478195.118150442,0.0651265258790505
623,328.17,470388.662470568,0.0536844572997348
624,404.5,479672.649229855,0.0550271321248837
625,387.02,433252.715433418,0.058354967308488
626,308.98,477906.839865056,0.0583692545475417
627,318.97,576106.875453766,0.0713054453134089
628,325.9,520460.188620164,0.0600264763527352
629,323.48,549490.493161529,0.0663485827411305
630,358,527800.078957785,0.0793158374762541
631,362.58,531415.147991742,0.0781179542254945
632,386.95,621791.873840678,0.0785372212727998
633,416.49,770711.333847596,0.0786485861026156
634,433.39,692067.320189678,0.076503113446732
635,456.58,629152.109263344,0.0688948805859492
636,438.35,654995.565676021,0.076755564955019
637,455.5,864036.70365773,0.0754613289911023
638,433.23,803647.041574125,0.0776900146123054
639,432.76,769424.042921966,0.068510157064283
640,429.26,743604.444166195,0.0934734149551935
641,448.43,877866.357696202,0.0819689322411302
642,429.55,693089.355237507,0.0783607154230614
643,385.49,839596.048214541,0.0890626702906641
644,381.5,1008642.23241881,0.0673250108632764
645,391.66,918901.018160999,0.0725404151109417
646,376.6,1068073.26136895,0.0755323534358955
647,368.46,1103874.59973886,0.0853496177973897
648,375,1153414.86436954,0.084303698107523
649,378.02,1139086.72940843,0.0877838571086631
650,399.21,1067446.05460287,0.0935763789508716
651,419.98,1284099.85113956,0.10650740750935
652,419.25,999647.352469403,0.11775148081162
653,431.59,1210954.92291009,0.0986358281322718
654,422.5,1080919.49494659,0.0930737791502609
655,405.69,1220696.14747152,0.0846538013882113
656,416,1283699.81959909,0.0788505905522558
657,414.99,1197069.77042369,0.121272904411246
658,407.96,1110630.46003795,0.109808138884503
659,416.39,1242260.73678319,0.112211861385803
660,416.96,1258714.52137634,0.0746317645282238
661,413.74,1028361.53707217,0.0835679469956835
662,418.51,1360254.32899737,0.0921663802276747
663,419.95,1169486.9535892,0.0904238740779391
664,422.63,1260723.52443658,0.614379487502144
665,429.45,1270146.99973955,0.0858223258704735
666,435.95,1465554.23046307,0.0910236017051272
667,451.92,1172443.38437046,0.0849426236783259
668,445.29,1207843.18309188,0.0924641701629931
669,453,1394348.38048107,0.115184020935178
670,449.37,1438754.37985945,0.108402895876534
671,460.66,1403229.58035675,0.107072131728348
672,455.82,1390530.16700974,0.136483393934797
673,453.08,1487094.76194097,0.128724904376665
674,443.21,1776788.54673466,0.135365699551837
675,448.7,1357376.35658448,0.130365148167788
676,511.3,1436639.20952372,0.177632692210278
677,538,1406915.6396715,0.23278926302871
678,583.72,1406915.6396715,0.206628097884406
679,577.95,1520417.53468438,0.198864907515761
680,685.19,1500925.00218843,0.175297939849371
681,751.96,1725089.1258919,0.173054131445649
682,592.81,1457676.2183949,0.167655127382036
683,630.19,1530560.02931465,0.170391711340721
684,667.95,1634679.7592,0.169703108751395
685,681.98,1538177.1269472,0.186975215254498
686,663,1580609.5994147,0.199975231313388
687,664.5,1379055.35519404,0.206551235699883
688,661.32,1580609.5994147,0.239810294145365
689,667.5,1411498.38259309,0.169781118487192
690,661.48,1400885.61279915,0.216153526933836
691,655.54,1560077.15970815,0.177864230317084
692,605.56,1555605.72192362,0.186366876309719
693,572.72,1676039.71329835,0.169710102179348
694,584.98,1525497.22407993,0.15894686929838
695,583.34,1645931.21545466,0.159688345361662
696,570.92,1664092.25424309,0.152646311391942
697,577.24,1718121.2235367,0.167602556862735
698,575.75,1426364.78935122,0.178131661228342
699,571.5,1810682.89469399,0.171838992739436
700,572,1382703.30140268,0.161571566341524
701,608.16,1668023.03026355,0.161267190723752
702,621.65,1799709.05896857,0.151920675992329
703,608.99,1728836.79695677,0.170562568797562
704,607.31,1493086.32464449,0.175966624173788
705,594.08,1526764.96354624,0.165892716009615
706,606.79,2026558.28894994,0.193258922469824
707,608.38,1882660.65896533,0.189920819176547
